model,seed,fold,epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy
feature_linear,44,3,16,0.5806798020841576,0.5732733835815912,0.6679841897233202,0.7063777863033234,0.5396825396825397
feature_linear,44,3,17,0.5790531538691917,0.5713677764410087,0.6521739130434783,0.7089556436690073,0.5396825396825397
feature_linear,44,3,18,0.5844459505420428,0.5683180390610525,0.6600790513833992,0.7042466420975942,0.5396825396825397
feature_linear,44,3,19,0.5969651859739552,0.5648801901594923,0.6679841897233202,0.7044590541294643,0.5396825396825397
feature_linear,44,3,20,0.5959567806937478,0.5622889326495144,0.6877470355731226,0.7056333451043992,0.5396825396825397
feature_linear,44,4,1,0.7446608694174545,0.6969906501619241,0.5612648221343873,0.72417480226547,0.4126984126984127
feature_linear,44,4,2,0.6903988770816637,0.6545160316195884,0.6205533596837944,0.7154964870876737,0.5396825396825397
feature_linear,44,4,3,0.672551055199544,0.6427823319265493,0.6205533596837944,0.7094368707566034,0.5714285714285714
feature_linear,44,4,4,0.6636656273023884,0.6328937168649063,0.6403162055335968,0.6973163059779576,0.5396825396825397
feature_linear,44,4,5,0.6711364494482048,0.6253028952557108,0.6521739130434783,0.6806146228124225,0.5396825396825397
feature_linear,44,4,6,0.6275643294036624,0.6187444807512487,0.6640316205533597,0.6717196873256138,0.6190476190476191
feature_linear,44,4,7,0.6406057250829553,0.6144783977463312,0.6561264822134387,0.6868015470958891,0.6031746031746031
feature_linear,44,4,8,0.6261703614660874,0.6102889969414873,0.6640316205533597,0.6863656725202288,0.5714285714285714
feature_linear,44,4,9,0.638956612749062,0.6065749255093661,0.6719367588932806,0.6738143799796937,0.5714285714285714
feature_linear,44,4,10,0.607612707162563,0.6024058081886985,0.6679841897233202,0.6770518772185795,0.5714285714285714
feature_linear,44,4,11,0.6369636325025747,0.598890263101329,0.6758893280632411,0.6728314899262928,0.5714285714285714
feature_linear,44,4,12,0.629438611829705,0.5959283089920466,0.6758893280632411,0.6756253015427363,0.5873015873015873
feature_linear,44,4,13,0.6045255288776201,0.5930753941592491,0.6837944664031621,0.6854334331694103,0.5714285714285714
feature_linear,44,4,14,0.6389544443650679,0.5906040508285342,0.691699604743083,0.682110347445049,0.5396825396825397
feature_linear,44,4,15,0.6057352821817511,0.5876436912023975,0.6798418972332015,0.6813060215541294,0.5873015873015873
feature_linear,44,4,16,0.6175100730341885,0.5855463314433342,0.6798418972332015,0.6856392754448785,0.5714285714285714
feature_linear,44,4,17,0.6241570904320879,0.5828140620657578,0.6956521739130435,0.679656255812872,0.5555555555555556
feature_linear,44,4,18,0.623735495235609,0.5814581218915494,0.6996047430830039,0.6851257748074002,0.5555555555555556
feature_linear,44,4,19,0.5865873027695969,0.5786031640094259,0.7035573122529645,0.6774489387633309,0.5714285714285714
feature_linear,44,4,20,0.5734379578956031,0.5765841751701747,0.7035573122529645,0.6806463514055524,0.5555555555555556
feature_linear,44,5,1,0.6996693648691252,0.6875693704199604,0.5669291338582677,0.7212984331192509,0.5161290322580645
feature_linear,44,5,2,0.7129669447583477,0.6630825883760227,0.5866141732283464,0.7391202680526241,0.46774193548387094
feature_linear,44,5,3,0.6730320087568028,0.6482961759792538,0.610236220472441,0.7407980580483714,0.4838709677419355
feature_linear,44,5,4,0.6670504620694738,0.6383720683300589,0.610236220472441,0.7460614481279927,0.532258064516129
feature_linear,44,5,5,0.6565129620822396,0.6302543474933294,0.6496062992125984,0.7461976697368007,0.5161290322580645
feature_linear,44,5,6,0.6452106800604993,0.6244900095181203,0.65748031496063,0.7505364264211347,0.5
feature_linear,44,5,7,0.6672188925930834,0.6197725130817083,0.6377952755905512,0.747723517879363,0.5161290322580645
feature_linear,44,5,8,0.6321228052687458,0.6125425166032445,0.65748031496063,0.7460835056920205,0.5483870967741935
feature_linear,44,5,9,0.6165633562981613,0.6092022234999289,0.65748031496063,0.75669922367219,0.5483870967741935
feature_linear,44,5,10,0.6344638518461092,0.6032519453153835,0.6614173228346457,0.7555265426635742,0.5645161290322581
feature_linear,44,5,11,0.6104085224819934,0.5997379408107968,0.6496062992125984,0.7461529700986801,0.5967741935483871
feature_linear,44,5,12,0.6141745096116554,0.5949349403381348,0.65748031496063,0.736090229403588,0.5806451612903226
feature_linear,44,5,13,0.6039233066904264,0.5909640582527701,0.6614173228346457,0.7269154825518208,0.5806451612903226
feature_linear,44,5,14,0.6061949988049785,0.5874462728425274,0.6771653543307087,0.7262086560649257,0.5806451612903226
feature_linear,44,5,15,0.5973240662747481,0.5828725784782349,0.6811023622047244,0.7345523218954763,0.5806451612903226
feature_linear,44,5,16,0.6049980694853415,0.5797590796403059,0.6889763779527559,0.7308608639624811,0.5806451612903226
feature_linear,44,5,17,0.5897263133619713,0.5755982511625515,0.6850393700787402,0.7412192436956591,0.5806451612903226
feature_linear,44,5,18,0.6146711524077287,0.5734172505656565,0.6653543307086615,0.7415902845321163,0.5645161290322581
feature_linear,44,5,19,0.6154433296421381,0.5706182615024837,0.6850393700787402,0.7390812904604019,0.5483870967741935
feature_linear,44,5,20,0.5924776107307494,0.5678954049358218,0.6850393700787402,0.7410771769862021,0.5483870967741935
tiny_mlp,42,1,1,0.7227952622231983,0.692397397661966,0.5119047619047619,0.6947460770606995,0.5
tiny_mlp,42,1,2,0.6954255652806115,0.6904701354011656,0.5,0.6925747692584991,0.484375
tiny_mlp,42,1,3,0.6890016463067796,0.6875857852754139,0.5515873015873016,0.689043402671814,0.59375
tiny_mlp,42,1,4,0.6864176402016292,0.6833602436005123,0.5992063492063492,0.6826778650283813,0.5625
tiny_mlp,42,1,5,0.6932375535132393,0.680798538147457,0.6071428571428571,0.6823005676269531,0.546875
tiny_mlp,42,1,6,0.6941084085948883,0.6791151137579055,0.6190476190476191,0.6835511326789856,0.609375
tiny_mlp,42,1,7,0.6835417293366932,0.6768875803266253,0.626984126984127,0.6818538308143616,0.59375
tiny_mlp,42,1,8,0.6757109401718019,0.6722095050509014,0.6309523809523809,0.6776441037654877,0.609375
tiny_mlp,42,1,9,0.6845033083643232,0.6672443662370954,0.5873015873015873,0.6731535196304321,0.609375
tiny_mlp,42,1,10,0.6807133602717567,0.6664392229110475,0.6349206349206349,0.6688448488712311,0.625
tiny_mlp,42,1,11,0.6681788961092631,0.6627304364764501,0.6309523809523809,0.6690774261951447,0.625
tiny_mlp,42,1,12,0.6697916435816932,0.6612434008764843,0.6388888888888888,0.6697082221508026,0.609375
tiny_mlp,42,1,13,0.6566035321780613,0.6596801621573312,0.6468253968253969,0.6753198206424713,0.546875
tiny_mlp,42,1,14,0.677559564984034,0.6592672968667651,0.626984126984127,0.6780285835266113,0.546875
tiny_mlp,42,1,15,0.6917211612065634,0.6592504410516649,0.6428571428571429,0.6773490309715271,0.578125
tiny_mlp,42,1,16,0.6662714594886416,0.6538683649093385,0.6587301587301587,0.6719759404659271,0.59375
tiny_mlp,42,1,17,0.6670260514531817,0.6505223153129457,0.6388888888888888,0.6717327237129211,0.578125
tiny_mlp,42,1,18,0.6801330276897976,0.6475030883910164,0.6388888888888888,0.6740193665027618,0.609375
tiny_mlp,42,1,19,0.6576863867895943,0.6453930763971238,0.6507936507936508,0.6730294525623322,0.53125
tiny_mlp,42,1,20,0.6593829942128014,0.6422095374455528,0.6428571428571429,0.6722972989082336,0.609375
tiny_mlp,42,2,1,0.7107873596842327,0.697981281886025,0.49603174603174605,0.7011151015758514,0.5
tiny_mlp,42,2,2,0.7139485904148647,0.6927638583713107,0.4880952380952381,0.6899473667144775,0.515625
tiny_mlp,42,2,3,0.6984595344180152,0.6903613408406576,0.5,0.687719076871872,0.515625
tiny_mlp,42,2,4,0.6887311679976327,0.6881956675695995,0.503968253968254,0.6867295503616333,0.5
tiny_mlp,42,2,5,0.6990398424012321,0.6852864689297147,0.5198412698412699,0.6848776042461395,0.515625
tiny_mlp,42,2,6,0.6833849019474454,0.682701481713189,0.5595238095238095,0.6829512119293213,0.546875
tiny_mlp,42,2,7,0.6840979191992018,0.6798443491496737,0.5952380952380952,0.6779050529003143,0.5625
tiny_mlp,42,2,8,0.6758281787236532,0.6757218648516943,0.6031746031746031,0.672220915555954,0.71875
tiny_mlp,42,2,9,0.6830699282979208,0.6710163676549518,0.6111111111111112,0.6697787046432495,0.71875
tiny_mlp,42,2,10,0.674207868084075,0.6682875648377433,0.6071428571428571,0.6698709726333618,0.640625
tiny_mlp,42,2,11,0.6812244871306041,0.6646095381842719,0.5952380952380952,0.6649767458438873,0.65625
tiny_mlp,42,2,12,0.6724071672984532,0.6654371836828807,0.5992063492063492,0.660351574420929,0.6875
tiny_mlp,42,2,13,0.6718582141967047,0.6618983632042295,0.6031746031746031,0.6581383645534515,0.65625
tiny_mlp,42,2,14,0.6772830344381786,0.6570291897607228,0.6428571428571429,0.6563238501548767,0.71875
tiny_mlp,42,2,15,0.6676751791484772,0.6542901917109414,0.6190476190476191,0.6502913236618042,0.703125
tiny_mlp,42,2,16,0.6645241474348401,0.6511771111261278,0.6349206349206349,0.644830733537674,0.6875
tiny_mlp,42,2,17,0.66719308921269,0.6476195350525871,0.6428571428571429,0.6457407176494598,0.703125
tiny_mlp,42,2,18,0.6710875100559659,0.6462333997090658,0.6309523809523809,0.6464048624038696,0.71875
tiny_mlp,42,2,19,0.658114578988817,0.6427634708465092,0.6666666666666666,0.6450782120227814,0.71875
tiny_mlp,42,2,20,0.6561512578101385,0.6374620028904506,0.6587301587301587,0.6461154520511627,0.703125
tiny_mlp,42,3,1,0.6944143275027218,0.6833420478308154,0.5691699604743083,0.7045661078559028,0.4603174603174603
tiny_mlp,42,3,2,0.7060301190779614,0.6811819566568367,0.5810276679841897,0.7003690628778367,0.5396825396825397
tiny_mlp,42,3,3,0.6967647264126261,0.6774802905297562,0.5968379446640316,0.6963047754196894,0.5238095238095238
tiny_mlp,42,3,4,0.6847415010448501,0.6744169906194031,0.5810276679841897,0.6912611401270307,0.5079365079365079
tiny_mlp,42,3,5,0.682935804953217,0.6718093133255427,0.616600790513834,0.6867168971470424,0.5714285714285714
tiny_mlp,42,3,6,0.6750211077245328,0.6663904981650853,0.6086956521739131,0.6958703237866598,0.5079365079365079
tiny_mlp,42,3,7,0.6680886396777489,0.6642737935183076,0.6086956521739131,0.7034689585367838,0.47619047619047616
tiny_mlp,42,3,8,0.6786761592499352,0.6597776978383423,0.5849802371541502,0.705077882796999,0.47619047619047616
tiny_mlp,42,3,9,0.6568891059739788,0.65501867452629,0.6363636363636364,0.6955258505684989,0.5079365079365079
tiny_mlp,42,3,10,0.6631850722750186,0.6538577927902282,0.6324110671936759,0.6908173334030878,0.5396825396825397
tiny_mlp,42,3,11,0.6502869437805748,0.6549111769604589,0.6482213438735178,0.7113728598942832,0.47619047619047616
tiny_mlp,42,3,12,0.6699565608982041,0.646332013277197,0.6521739130434783,0.6942872546968006,0.5396825396825397
tiny_mlp,42,3,13,0.6602774632306909,0.6490794321293888,0.616600790513834,0.6902515169173952,0.5238095238095238
tiny_mlp,42,3,14,0.6657996797278936,0.6411564491483063,0.6324110671936759,0.7040738302563864,0.5396825396825397
tiny_mlp,42,3,15,0.6622557164180891,0.6346129767979558,0.6837944664031621,0.7119798508901445,0.49206349206349204
tiny_mlp,42,3,16,0.6696555536726246,0.6317060870144207,0.6837944664031621,0.7096549442836216,0.5079365079365079
tiny_mlp,42,3,17,0.640474379769427,0.6314546713244774,0.6679841897233202,0.7008485037183004,0.5555555555555556
tiny_mlp,42,3,18,0.6300513862149989,0.6267368105560424,0.6837944664031621,0.6998221382262215,0.5714285714285714
tiny_mlp,42,3,19,0.6520945660681593,0.6212757774021315,0.7075098814229249,0.7072618575323195,0.5238095238095238
tiny_mlp,42,3,20,0.637359847193179,0.6171145457995267,0.6877470355731226,0.7153433542402964,0.5238095238095238
tiny_mlp,42,4,1,0.6977340334017758,0.6842676999540668,0.5533596837944664,0.7063817221020895,0.47619047619047616
tiny_mlp,42,4,2,0.6754401561770986,0.6762480603847579,0.5889328063241107,0.7068858373732794,0.49206349206349204
tiny_mlp,42,4,3,0.6866362200895317,0.6698295306782478,0.616600790513834,0.701101060897585,0.5079365079365079
tiny_mlp,42,4,4,0.6674603577187881,0.6627728910785419,0.6047430830039525,0.7110337151421441,0.5396825396825397
tiny_mlp,42,4,5,0.6728669859675079,0.6574688183931494,0.6284584980237155,0.7080750238327753,0.5396825396825397
tiny_mlp,42,4,6,0.6804714301829281,0.6556027076932281,0.6482213438735178,0.7064207773359995,0.6031746031746031
tiny_mlp,42,4,7,0.6788223093677416,0.6551621101590485,0.6324110671936759,0.7103823404463511,0.6031746031746031
tiny_mlp,42,4,8,0.6515153017439861,0.6520668979690009,0.6561264822134387,0.7167010837131076,0.5396825396825397
tiny_mlp,42,4,9,0.6633761711271384,0.6492551569882118,0.6640316205533597,0.7094705066983662,0.5555555555555556
tiny_mlp,42,4,10,0.6553818710707864,0.6461323975574358,0.6679841897233202,0.7100331442696708,0.5555555555555556
tiny_mlp,42,4,11,0.6519956654710732,0.6423851209195707,0.6679841897233202,0.7142024267287481,0.5238095238095238
tiny_mlp,42,4,12,0.6465297949172762,0.6402270049445714,0.6679841897233202,0.711625992305695,0.5396825396825397
tiny_mlp,42,4,13,0.6664679924489952,0.6395409851677333,0.6719367588932806,0.7143054538302951,0.5555555555555556
tiny_mlp,42,4,14,0.6448876428981072,0.6362750841223676,0.6561264822134387,0.7276667337568979,0.5396825396825397
tiny_mlp,42,4,15,0.6425678595723842,0.6321732668066213,0.6640316205533597,0.7249303545270648,0.5238095238095238
tiny_mlp,42,4,16,0.6463573231056273,0.6279976810862424,0.6679841897233202,0.7329839676145523,0.5238095238095238
tiny_mlp,42,4,17,0.638341209398428,0.630437262915811,0.6600790513833992,0.7202996450757223,0.5555555555555556
tiny_mlp,42,4,18,0.6425075455616586,0.6266054296682003,0.6679841897233202,0.727367431398422,0.5714285714285714
tiny_mlp,42,4,19,0.6281722122030295,0.6255565311597742,0.6719367588932806,0.728710204835922,0.5238095238095238
tiny_mlp,42,4,20,0.6411106819691865,0.625145599304923,0.6679841897233202,0.7237502809554811,0.5396825396825397
tiny_mlp,42,5,1,0.7001300172542962,0.6910757305115227,0.5236220472440944,0.6984899582401398,0.45161290322580644
tiny_mlp,42,5,2,0.692277400043067,0.6824809547484391,0.5590551181102362,0.6932698526690083,0.5645161290322581
tiny_mlp,42,5,3,0.6831621034877506,0.6785634483878068,0.5748031496062992,0.6898527145385742,0.5967741935483871
tiny_mlp,42,5,4,0.6800409330157783,0.6744908009927104,0.6220472440944882,0.6838132489112115,0.5645161290322581
tiny_mlp,42,5,5,0.6815914253550251,0.6706892449086107,0.6338582677165354,0.6798775580621534,0.5645161290322581
tiny_mlp,42,5,6,0.6688958650498878,0.6681910912821613,0.6220472440944882,0.6820065283006237,0.5645161290322581
tiny_mlp,42,5,7,0.6758684830402765,0.6644706726074219,0.6496062992125984,0.6760642759261593,0.5806451612903226
tiny_mlp,42,5,8,0.6740666402606513,0.6642278611190676,0.6653543307086615,0.672022573409542,0.5967741935483871
tiny_mlp,42,5,9,0.6606349175370584,0.6613287813081516,0.6535433070866141,0.6744533046599357,0.5806451612903226
tiny_mlp,42,5,10,0.6725935452566372,0.660967278668261,0.6299212598425197,0.6868116624893681,0.532258064516129
tiny_mlp,42,5,11,0.66462254289567,0.6587763358288863,0.65748031496063,0.6689173175442603,0.5806451612903226
tiny_mlp,42,5,12,0.6678370321829488,0.6531361707552211,0.6614173228346457,0.6765423743955551,0.5806451612903226
tiny_mlp,42,5,13,0.6640061083741076,0.6497800406508558,0.6535433070866141,0.6831138364730343,0.5483870967741935
tiny_mlp,42,5,14,0.6623787861170731,0.648262264221672,0.6535433070866141,0.6787892310850082,0.5483870967741935
tiny_mlp,42,5,15,0.6625411106845526,0.6477617203719973,0.65748031496063,0.683035542888026,0.5483870967741935
tiny_mlp,42,5,16,0.6633738969254681,0.6455381048007274,0.6653543307086615,0.6781969685708323,0.5645161290322581
tiny_mlp,42,5,17,0.652852905547525,0.6441281986987497,0.6850393700787402,0.6762769760624054,0.5645161290322581
tiny_mlp,42,5,18,0.6539066438599834,0.6420026989433709,0.6496062992125984,0.6719863953128937,0.5483870967741935
tiny_mlp,42,5,19,0.650354308406199,0.6363340588066522,0.6732283464566929,0.6767467990998299,0.5645161290322581
tiny_mlp,42,5,20,0.6467115048348434,0.6345897284079725,0.6614173228346457,0.6770624652985604,0.5645161290322581
tiny_mlp,43,1,1,0.7225467136928013,0.7070741804819258,0.4880952380952381,0.7083148956298828,0.53125
tiny_mlp,43,1,2,0.7047043783324105,0.6945719718933105,0.503968253968254,0.6888430118560791,0.53125
tiny_mlp,43,1,3,0.6873928015194242,0.6851608488294814,0.5952380952380952,0.6782510578632355,0.5625
tiny_mlp,43,1,4,0.6861803645179385,0.682147813221765,0.5674603174603174,0.6725689470767975,0.53125
tiny_mlp,43,1,5,0.6856054114916968,0.6758612224033901,0.5793650793650794,0.6693670451641083,0.625
tiny_mlp,43,1,6,0.6735662742266579,0.6726841396755643,0.5674603174603174,0.6667996048927307,0.609375
tiny_mlp,43,1,7,0.6794840769162254,0.6680798227824862,0.623015873015873,0.6606640815734863,0.65625
tiny_mlp,43,1,8,0.6792632899587117,0.6643529695177836,0.5992063492063492,0.6551659107208252,0.625
tiny_mlp,43,1,9,0.6708155435229105,0.6628948014879984,0.6150793650793651,0.651094526052475,0.5625
tiny_mlp,43,1,10,0.6477448609140184,0.6618488781035893,0.6190476190476191,0.6533590853214264,0.609375
tiny_mlp,43,1,11,0.6782842183869983,0.658638424343533,0.6349206349206349,0.6524950563907623,0.609375
tiny_mlp,43,1,12,0.6890164055521526,0.6576175841074141,0.6468253968253969,0.6522586345672607,0.65625
tiny_mlp,43,1,13,0.6632282648767743,0.6557246162777856,0.6587301587301587,0.6525992155075073,0.671875
tiny_mlp,43,1,14,0.6719214272877526,0.6518531905280219,0.6468253968253969,0.6522623002529144,0.625
tiny_mlp,43,1,15,0.663249447232201,0.6502387031676278,0.6507936507936508,0.6523249447345734,0.625
tiny_mlp,43,1,16,0.6554728992401607,0.6448032893831768,0.6666666666666666,0.6495850384235382,0.625
tiny_mlp,43,1,17,0.6658564853289771,0.6459430058797201,0.6825396825396826,0.6508618295192719,0.609375
tiny_mlp,43,1,18,0.659717875813681,0.6394249068366157,0.6706349206349206,0.6510932147502899,0.609375
tiny_mlp,43,1,19,0.6981294921466282,0.6579306239173526,0.623015873015873,0.673435389995575,0.59375
tiny_mlp,43,1,20,0.655900428219447,0.6374546459742955,0.6626984126984127,0.654558926820755,0.609375
tiny_mlp,43,2,1,0.6970618310428801,0.6888435227530343,0.5277777777777778,0.7017948031425476,0.484375
tiny_mlp,43,2,2,0.6965200153608171,0.6840320693122016,0.5515873015873016,0.6986981630325317,0.5
tiny_mlp,43,2,3,0.6828885504177639,0.681043753548274,0.5476190476190477,0.6973779797554016,0.484375
tiny_mlp,43,2,4,0.6858641883683583,0.6779558696444072,0.5515873015873016,0.6987327337265015,0.46875
tiny_mlp,43,2,5,0.6806025438838534,0.6733173718528142,0.5634920634920635,0.7013467848300934,0.453125
tiny_mlp,43,2,6,0.6685364586966378,0.6679820711650546,0.6349206349206349,0.6975300908088684,0.5625
tiny_mlp,43,2,7,0.6725421756032913,0.6616446404230028,0.6468253968253969,0.6976887285709381,0.5625
tiny_mlp,43,2,8,0.662244837435465,0.6546643877786303,0.6666666666666666,0.6924197673797607,0.5625
tiny_mlp,43,2,9,0.6633099667609684,0.6490163046216207,0.6825396825396826,0.6982276737689972,0.578125
tiny_mlp,43,2,10,0.6562926438119676,0.6445335433596656,0.6785714285714286,0.6986039578914642,0.59375
tiny_mlp,43,2,11,0.6646988155349852,0.646742790464371,0.6388888888888888,0.7027038633823395,0.59375
tiny_mlp,43,2,12,0.6504712691382756,0.640038671947661,0.6666666666666666,0.7007481753826141,0.578125
tiny_mlp,43,2,13,0.6590198912317791,0.6375996650211395,0.6706349206349206,0.7078636586666107,0.546875
tiny_mlp,43,2,14,0.6476013641508799,0.6333141705346486,0.6825396825396826,0.7061695754528046,0.515625
tiny_mlp,43,2,15,0.6508264588931251,0.6283505984715053,0.6904761904761905,0.7075270414352417,0.5625
tiny_mlp,43,2,16,0.6335209087719993,0.6241933126298208,0.6865079365079365,0.7046776711940765,0.546875
tiny_mlp,43,2,17,0.6485903149559384,0.6186485441904219,0.7182539682539683,0.709161639213562,0.546875
tiny_mlp,43,2,18,0.6174644676465837,0.6138561945112925,0.7142857142857143,0.7155173420906067,0.59375
tiny_mlp,43,2,19,0.6339153836643885,0.6121210370744977,0.7103174603174603,0.7202705144882202,0.5625
tiny_mlp,43,2,20,0.6301326089435153,0.6106092664930556,0.6865079365079365,0.7231096625328064,0.546875
tiny_mlp,43,3,1,0.7151902565371849,0.6979424472854071,0.4980237154150198,0.7064768776061043,0.49206349206349204
tiny_mlp,43,3,2,0.698454264831166,0.6890852931931085,0.5098814229249012,0.6992799365331256,0.5079365079365079
tiny_mlp,43,3,3,0.6911108993258872,0.6822031496070591,0.5335968379446641,0.6948339068700397,0.5079365079365079
tiny_mlp,43,3,4,0.6951167260705247,0.6799124615936882,0.6126482213438735,0.6899200318351625,0.5238095238095238
tiny_mlp,43,3,5,0.6957429795868312,0.6774716961525175,0.6086956521739131,0.6849314674498543,0.5555555555555556
tiny_mlp,43,3,6,0.6855339337243394,0.6765243394572744,0.6007905138339921,0.6854108477395678,0.5555555555555556
tiny_mlp,43,3,7,0.6879909790080526,0.6700768527306116,0.6205533596837944,0.6860144478934151,0.5555555555555556
tiny_mlp,43,3,8,0.6805281370524833,0.6636268404632689,0.6442687747035574,0.6930521102178664,0.5238095238095238
tiny_mlp,43,3,9,0.6696042161685205,0.6622299450659469,0.6324110671936759,0.6973733750600664,0.49206349206349204
tiny_mlp,43,3,10,0.6695004687478892,0.6569980953050696,0.6442687747035574,0.6920188419402592,0.5396825396825397
tiny_mlp,43,3,11,0.6778134793160933,0.6536008209107893,0.6363636363636364,0.6869904957120381,0.5714285714285714
tiny_mlp,43,3,12,0.6764344422242387,0.6508705455795107,0.6442687747035574,0.6823439825148809,0.5396825396825397
tiny_mlp,43,3,13,0.6615814962405933,0.6513549593597533,0.6442687747035574,0.6813956366644965,0.5396825396825397
tiny_mlp,43,3,14,0.6673407573473783,0.649666239621611,0.6561264822134387,0.6823615119570777,0.5555555555555556
tiny_mlp,43,3,15,0.6629193632499032,0.6460684146805714,0.6600790513833992,0.6812637571304564,0.5714285714285714
tiny_mlp,43,3,16,0.6721677162901686,0.6480827633100065,0.6403162055335968,0.6837633223760695,0.5714285714285714
tiny_mlp,43,3,17,0.6507438261047183,0.641396744920331,0.6561264822134387,0.6795824747236948,0.5079365079365079
tiny_mlp,43,3,18,0.6571956246266724,0.6388054421767887,0.6561264822134387,0.6872672731914218,0.5714285714285714
tiny_mlp,43,3,19,0.6551542277392662,0.6345125205903185,0.6640316205533597,0.6848099420941065,0.5238095238095238
tiny_mlp,43,3,20,0.6624849688394268,0.6306173528136001,0.6600790513833992,0.6814220670669798,0.5396825396825397
tiny_mlp,43,4,1,0.6992863638127745,0.6887495018276772,0.5098814229249012,0.6920313456701854,0.5396825396825397
tiny_mlp,43,4,2,0.7038867209739836,0.6827477089501182,0.5810276679841897,0.692966794210767,0.49206349206349204
tiny_mlp,43,4,3,0.7006180404203212,0.677041705889193,0.5928853754940712,0.6937076931908017,0.5079365079365079
tiny_mlp,43,4,4,0.6834064547723461,0.675236841435489,0.5731225296442688,0.6873775663829985,0.5396825396825397
tiny_mlp,43,4,5,0.681226934604494,0.6727609068979858,0.5810276679841897,0.6841187552800254,0.5714285714285714
tiny_mlp,43,4,6,0.6734778089485621,0.6668903742854303,0.616600790513834,0.6858138129824684,0.5873015873015873
tiny_mlp,43,4,7,0.6694534717812368,0.6638320576060902,0.616600790513834,0.6903347741989863,0.5555555555555556
tiny_mlp,43,4,8,0.6794264151644801,0.6620718085247538,0.616600790513834,0.689726814391121,0.5396825396825397
tiny_mlp,43,4,9,0.6726363546292301,0.6613924908543763,0.6363636363636364,0.6871235862610832,0.5714285714285714
tiny_mlp,43,4,10,0.6719363173948446,0.6604714148600582,0.6363636363636364,0.6841241140214224,0.5873015873015873
tiny_mlp,43,4,11,0.6692611732972941,0.655680712975061,0.6600790513833992,0.6843069772871714,0.5714285714285714
tiny_mlp,43,4,12,0.6662387079872162,0.6534098523407585,0.6561264822134387,0.6822185213603671,0.5555555555555556
tiny_mlp,43,4,13,0.6675171866247305,0.6514339974746403,0.6600790513833992,0.6823156447637648,0.5714285714285714
tiny_mlp,43,4,14,0.6661980116791405,0.6503730366823701,0.6521739130434783,0.67684082757859,0.5873015873015873
tiny_mlp,43,4,15,0.6466407087951781,0.6476199184010623,0.6719367588932806,0.6810939728267609,0.6349206349206349
tiny_mlp,43,4,16,0.6410758775684673,0.6424881479014521,0.6640316205533597,0.6887430463518415,0.5873015873015873
tiny_mlp,43,4,17,0.646927712227516,0.639714418192626,0.6561264822134387,0.6957342662508526,0.5714285714285714
tiny_mlp,43,4,18,0.660992715198532,0.6392722450226191,0.6600790513833992,0.6845095800975013,0.6031746031746031
tiny_mlp,43,4,19,0.6464440996939015,0.6377542518344321,0.6758893280632411,0.688827393546937,0.5555555555555556
tiny_mlp,43,4,20,0.6541302661179554,0.6298572329193236,0.6640316205533597,0.6939505319746714,0.5555555555555556
tiny_mlp,43,5,1,0.6945996523842098,0.68658880549153,0.5551181102362205,0.6872928373275264,0.532258064516129
tiny_mlp,43,5,2,0.6869749239110571,0.6833924946822519,0.5748031496062992,0.6845836947041173,0.5483870967741935
tiny_mlp,43,5,3,0.6875143712899816,0.6806174150602086,0.5905511811023622,0.6848283275481193,0.5483870967741935
tiny_mlp,43,5,4,0.6841536887048736,0.6772130230280358,0.5984251968503937,0.6837650422127016,0.5806451612903226
tiny_mlp,43,5,5,0.6761960335603849,0.6727958438903328,0.6417322834645669,0.6820821454448085,0.5806451612903226
tiny_mlp,43,5,6,0.6738294372408409,0.6667843691007359,0.6377952755905512,0.6792900639195596,0.5967741935483871
tiny_mlp,43,5,7,0.6709934294693113,0.6603599308043953,0.65748031496063,0.6722147541661416,0.6129032258064516
tiny_mlp,43,5,8,0.6750538475870147,0.6551235379196527,0.6456692913385826,0.670449564533849,0.5967741935483871
tiny_mlp,43,5,9,0.6609061458918053,0.6566142435148945,0.6181102362204725,0.6712186567244991,0.5967741935483871
tiny_mlp,43,5,10,0.6863895326148807,0.6569410309078186,0.6141732283464567,0.6744002372987808,0.5967741935483871
tiny_mlp,43,5,11,0.6703627480296638,0.6500604208998793,0.6377952755905512,0.6680699010049144,0.5967741935483871
tiny_mlp,43,5,12,0.6651107452985808,0.6468043590155174,0.6181102362204725,0.6685489531486265,0.5806451612903226
tiny_mlp,43,5,13,0.6523524504008256,0.6440887526264341,0.6299212598425197,0.6689386983071605,0.6290322580645161
tiny_mlp,43,5,14,0.6503931396589504,0.637762640404889,0.6614173228346457,0.6679582903462071,0.6290322580645161
tiny_mlp,43,5,15,0.6528418857281603,0.6349036749892347,0.6456692913385826,0.6666883960846932,0.6290322580645161
tiny_mlp,43,5,16,0.6391201075606459,0.6317161800354485,0.6653543307086615,0.6711602672453849,0.5967741935483871
tiny_mlp,43,5,17,0.6380583634526711,0.6263720294621986,0.6535433070866141,0.6709674096876576,0.5967741935483871
tiny_mlp,43,5,18,0.6330116090812082,0.6238674704484114,0.6614173228346457,0.6727385982390373,0.5967741935483871
tiny_mlp,43,5,19,0.6462129485888743,0.6194358585387703,0.6653543307086615,0.6712765847482989,0.5967741935483871
tiny_mlp,43,5,20,0.6441934019561828,0.6195717083187554,0.65748031496063,0.6723586666968561,0.6129032258064516
